Unnamed: 0,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag
116,34,2,1354,1,5,3,3,3,0,45,2,3,3,1,2,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,0
634,25,2,141,2,3,1,4,3,1,98,3,2,7,1,1,4194,14363,1,1,18,3,4,0,5,3,3,5,3,0,3,0
13,34,2,1346,1,19,2,3,2,1,93,3,1,2,4,0,2661,8758,0,0,11,3,3,1,3,2,3,2,2,1,2,0
485,27,2,798,1,6,4,3,1,0,66,2,1,6,3,0,2187,5013,0,0,12,3,3,2,6,5,2,5,3,0,3,0
1290,34,1,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,1
234,33,2,813,1,14,3,3,3,1,58,3,1,2,4,1,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4,1
1149,27,2,1302,1,19,3,4,4,1,67,2,1,2,1,0,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,0
840,35,2,982,1,1,4,3,4,1,58,2,1,2,3,1,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,0
151,35,2,662,2,1,5,2,3,1,94,3,3,7,2,1,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,0
1127,23,2,977,1,10,3,5,4,1,45,4,1,6,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,0
1099,45,2,538,1,1,4,5,1,1,66,3,3,0,2,0,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,0
259,31,1,307,1,29,2,3,3,1,71,2,1,2,2,2,3479,11652,0,0,11,3,2,0,6,2,4,5,4,1,4,1
1421,47,0,1162,1,1,1,3,3,0,98,3,3,5,2,1,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,0
263,46,2,488,2,2,3,5,3,0,75,1,4,3,2,1,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7,0
253,42,2,916,1,17,2,1,4,0,82,4,2,6,1,2,6545,23016,3,1,13,3,3,0,10,1,3,3,2,0,2,0
981,35,1,662,2,18,4,2,4,0,67,3,2,7,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,1
379,55,2,1311,1,2,3,1,3,0,97,3,4,3,4,2,16659,23258,2,1,13,3,3,0,30,2,3,5,4,1,2,0
923,34,1,648,0,11,3,1,3,1,56,2,2,1,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,0
77,45,2,193,1,6,4,4,4,1,52,3,3,5,1,1,13245,15067,4,1,14,3,2,0,17,3,4,0,0,0,0,0
1388,32,0,1146,1,15,4,3,3,0,34,3,2,0,4,0,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,0
962,51,2,770,0,5,3,1,3,1,84,3,4,3,2,0,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,0
419,30,0,1400,1,3,3,1,3,1,53,3,1,2,4,1,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,0
652,37,0,1252,2,19,2,3,1,1,32,3,3,7,2,2,7642,4814,1,1,13,3,4,0,10,2,3,10,0,0,9,0
822,34,1,1003,1,2,2,1,4,1,95,3,2,4,3,2,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,0
1406,54,2,157,1,10,3,3,3,0,77,3,2,4,1,2,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,0
1006,49,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,1
827,28,1,773,1,6,3,1,3,1,39,2,1,6,3,0,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,0
1120,38,2,437,2,16,3,1,2,0,90,3,2,7,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,0
42,26,2,1357,1,25,3,1,1,1,48,1,1,2,3,2,2293,10558,1,0,12,3,3,0,1,2,2,1,0,0,1,1
1206,26,0,786,1,7,3,3,4,1,76,3,1,2,4,2,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,0
1085,31,1,561,1,3,3,1,4,0,33,3,1,6,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,1
1075,32,2,495,1,10,3,3,3,1,64,3,3,3,4,2,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,0
387,40,2,759,2,2,2,2,4,0,46,3,2,7,2,0,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,0
938,58,2,848,1,23,4,1,1,1,88,3,1,6,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,0
348,42,2,810,1,23,5,1,1,0,44,3,4,5,4,2,15992,15901,2,0,14,3,2,0,16,2,3,1,0,0,0,0
1039,34,2,1107,0,9,4,5,1,0,52,3,1,1,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,1
158,40,2,630,2,4,4,2,3,1,67,2,3,7,4,1,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,0
1270,34,2,511,2,3,2,1,4,0,32,1,2,7,4,2,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0
1323,28,0,280,0,1,2,1,3,1,43,3,1,1,4,0,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,0
90,40,1,530,1,1,4,1,3,1,78,2,4,0,2,1,13503,14115,1,0,22,4,4,1,22,3,2,22,3,11,11,0
319,32,2,588,2,8,2,5,3,0,65,2,2,7,2,1,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9,0
492,48,2,1236,1,1,4,1,4,0,40,2,4,3,1,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,0
968,36,1,607,2,7,3,2,1,0,83,4,2,7,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0
197,42,0,926,1,21,2,3,3,0,36,3,2,4,3,0,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,0
660,58,1,781,1,2,1,1,4,1,57,2,1,2,4,0,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0,1
393,34,0,1381,2,4,4,2,3,0,72,3,2,7,3,1,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2,0
1208,34,2,1157,1,5,2,3,2,1,57,2,2,2,4,1,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0
1420,41,2,642,1,1,3,1,4,1,76,3,1,6,4,1,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,0
924,35,2,735,1,6,1,1,3,1,66,3,1,6,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,0
324,30,2,1275,1,28,2,3,4,0,64,3,2,6,4,1,5775,11934,1,0,13,3,4,2,11,2,3,10,8,1,9,0
1004,26,2,652,1,7,3,4,3,1,100,4,1,2,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,0
808,29,2,1107,1,28,4,1,3,0,93,3,1,6,4,0,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,0
783,41,2,509,1,7,2,5,2,0,43,4,1,6,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,0
1336,55,2,836,1,2,4,5,2,1,98,2,1,6,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0
392,54,2,821,1,5,2,3,1,1,86,3,5,5,1,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2,0
738,39,2,466,1,1,1,1,4,0,65,2,4,4,4,1,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,0
1036,31,1,523,1,2,3,1,2,1,94,3,1,2,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,1
1214,44,2,921,1,2,3,1,3,0,96,4,3,0,4,1,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0
693,36,2,530,2,3,1,1,3,1,51,2,3,7,4,1,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7,1
852,29,2,1401,1,6,1,3,2,0,54,3,1,2,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,0
133,41,2,802,2,9,1,1,3,1,96,3,3,7,3,0,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0
468,52,2,956,1,6,2,5,4,1,78,3,2,6,1,0,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,0
14,28,2,103,1,24,3,1,3,1,50,2,1,2,3,2,2028,12947,5,1,14,3,2,0,6,4,3,4,2,0,3,1
1083,40,2,676,1,9,4,1,4,1,86,3,1,2,1,2,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,1
63,59,2,1435,2,25,3,1,1,0,99,3,3,7,1,2,7637,2354,7,0,11,3,4,0,28,3,2,21,16,7,9,0
407,45,2,192,1,10,2,1,1,1,69,3,1,6,4,1,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2,0
152,53,2,1436,2,6,2,2,2,1,34,3,2,8,3,1,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,0
1031,46,2,377,2,9,3,2,1,1,52,3,3,7,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,1
361,40,2,1171,1,10,4,1,4,0,46,4,1,2,3,1,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7,0
1014,31,2,182,1,8,5,1,1,0,93,3,4,5,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,0
295,42,1,555,2,26,3,2,3,0,77,3,4,7,2,1,13525,14864,5,0,14,3,4,1,23,2,4,20,4,4,8,0
879,60,2,696,2,7,4,2,2,1,52,4,2,7,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,0
335,40,2,1124,2,1,2,3,2,1,57,1,2,7,4,1,7457,13273,2,1,22,4,3,3,6,2,2,4,3,0,2,0
149,19,2,1181,1,3,1,3,2,0,79,3,1,2,2,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,0
418,26,2,1349,1,23,3,1,1,0,90,3,1,6,4,0,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,0
696,45,0,805,1,4,2,1,3,1,57,3,2,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,0
523,50,2,1207,1,28,1,3,4,1,74,4,1,2,3,1,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,0
1057,29,1,115,2,13,3,5,1,0,51,3,2,7,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,1
302,28,2,1476,1,16,2,3,2,1,68,4,2,0,1,2,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,0
845,40,1,902,1,26,2,3,3,0,92,2,2,6,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,0
682,32,0,1184,1,1,3,1,3,0,70,2,1,2,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,0
758,59,2,1089,2,1,2,5,2,1,66,3,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,0
1394,32,2,1373,1,5,4,1,4,1,56,2,2,4,4,2,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,0
768,40,2,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,0
1265,33,0,775,1,4,3,5,4,1,90,3,2,6,2,0,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0
442,36,0,635,2,10,4,3,2,1,32,3,3,7,4,2,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,0
853,19,2,645,1,9,2,1,3,1,54,3,1,6,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0
1163,37,2,1470,1,10,3,3,2,0,71,3,1,6,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,0
937,39,2,412,1,13,4,3,3,0,94,2,4,3,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0
313,33,1,553,1,5,4,1,4,0,74,3,3,3,2,1,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8,0
1013,30,2,855,2,7,4,2,4,0,73,3,2,7,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,0
1016,31,2,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,1
769,26,1,921,1,1,1,3,1,0,66,2,1,6,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,0
1457,40,2,1194,1,2,4,3,3,0,98,3,1,6,3,1,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,0
1173,36,2,711,1,5,4,1,2,0,42,3,3,0,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0
885,25,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0
39,33,1,1141,2,1,3,1,3,0,42,4,2,7,1,1,5376,3193,2,0,19,3,1,2,10,3,3,5,3,1,3,0
1185,43,2,1291,1,15,2,1,3,1,65,2,4,5,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0
837,40,1,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,0
1143,45,0,336,2,26,3,2,1,1,52,2,2,7,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,0
469,32,0,1474,2,11,4,4,4,1,60,4,2,7,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,1
1063,29,2,1246,2,19,3,1,3,1,77,2,2,7,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,0
1400,38,1,1444,0,1,4,4,4,1,88,3,1,1,2,1,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,0
871,24,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,1
107,25,2,240,2,5,3,2,3,1,46,2,2,7,3,2,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,1
1259,30,2,305,1,16,3,1,3,1,58,4,2,0,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0
1424,35,2,1395,1,9,4,3,2,1,48,3,2,6,3,2,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,0
608,55,2,436,2,2,1,3,3,1,37,3,2,7,4,2,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,1
56,35,1,853,2,18,5,1,2,1,71,3,3,7,1,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8,0
363,33,2,350,2,5,3,2,4,0,34,3,1,8,3,2,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,1
1074,33,2,516,1,8,5,1,4,1,69,3,2,0,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,0
1162,35,2,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,1
756,32,0,1109,1,29,4,3,4,0,69,3,1,2,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,0
674,58,2,1272,1,5,3,5,3,0,37,2,3,0,2,0,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,0
415,34,1,296,2,6,2,2,4,0,33,1,1,8,3,0,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,1
639,49,2,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,0
721,50,2,939,1,24,3,1,4,1,95,3,4,4,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,0
338,30,2,570,2,5,3,2,4,0,30,2,2,7,3,0,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,0
413,42,1,1368,1,28,4,5,4,0,88,2,2,0,4,1,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,0
1268,53,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0
1090,29,2,441,1,8,1,4,3,0,39,1,2,0,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,0
902,27,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0
1392,35,2,1224,2,7,4,1,3,0,55,3,2,7,4,1,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,0
422,19,2,489,0,2,2,5,1,1,52,2,1,1,4,2,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,1
785,40,2,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0
820,35,1,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,0
79,46,2,945,0,5,2,3,2,1,80,3,2,1,2,0,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,0
409,42,1,532,1,29,2,1,1,0,92,3,2,6,3,0,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,0
1160,45,2,1329,1,2,2,4,4,0,59,2,2,4,4,0,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,0
1249,29,2,428,2,9,3,2,2,0,52,1,1,8,2,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,1
1015,34,1,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,0
316,49,2,1091,1,1,2,5,3,0,90,2,4,0,3,2,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,0
380,24,2,1371,2,10,4,2,4,0,77,3,2,7,3,0,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,0
443,22,1,1368,1,4,1,5,3,1,99,2,1,2,3,2,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,1
1052,30,0,990,1,7,3,5,3,1,64,3,1,6,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,0
875,44,2,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,0
7,30,2,1358,1,24,1,1,4,1,67,3,1,2,3,0,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0,0
43,27,1,994,2,8,3,1,4,1,37,3,3,7,3,2,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,0
844,30,2,852,2,10,3,2,3,1,72,2,2,7,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,0
1407,24,2,771,1,1,2,1,2,1,45,2,2,0,3,2,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,0
1425,33,2,501,1,15,2,3,2,0,95,3,2,0,4,1,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,0
315,43,1,185,1,10,4,1,3,0,33,3,1,2,4,2,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,0
583,34,2,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,0
48,46,1,1211,2,5,4,2,1,1,98,3,2,7,4,2,5772,20445,4,1,21,4,3,0,14,4,3,9,6,0,8,0
106,50,1,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,0
695,37,2,625,2,1,4,1,1,1,46,2,3,7,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,1
282,29,1,442,2,2,2,1,2,1,44,3,2,7,4,2,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,0
1051,44,1,383,2,1,5,2,1,0,79,3,2,7,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,0
1046,44,2,1467,1,20,3,1,4,1,49,3,1,6,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,0
515,35,0,727,1,3,3,1,3,1,41,2,1,2,3,1,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,0
890,54,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,0
352,48,2,530,2,29,1,3,1,0,91,3,3,3,3,1,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,0
726,31,1,853,1,1,1,1,3,0,96,3,2,4,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,0
1101,32,2,824,1,5,2,1,4,0,67,2,2,6,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,0
281,42,2,635,2,1,1,1,2,1,99,3,2,7,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,0
831,31,1,874,1,15,3,3,3,1,72,3,1,2,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,1
752,36,2,885,1,16,4,1,3,0,43,4,1,2,1,2,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,1
1429,39,2,116,1,24,1,1,1,1,52,3,2,6,4,2,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,0
1077,29,2,224,1,1,4,5,1,1,100,2,1,6,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,1
1464,26,2,1167,2,5,3,4,4,0,30,2,1,8,3,2,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,0
378,34,0,1362,2,19,3,2,1,1,67,4,2,7,4,2,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,1
1327,46,2,1319,2,3,3,5,1,0,45,4,4,7,1,0,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0
1256,38,1,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0
1010,55,2,1136,1,1,4,3,2,1,81,4,4,5,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,0
705,39,2,903,2,2,5,1,1,1,41,4,3,7,3,2,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,0
458,40,0,1094,2,28,3,4,3,1,58,1,3,7,1,0,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,0
159,34,1,303,2,2,4,2,3,0,75,3,1,8,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0
421,29,2,408,1,25,5,5,3,0,71,2,1,6,2,1,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,1
1444,56,2,310,1,7,2,5,4,1,72,3,1,2,3,1,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,1
1428,32,2,234,2,1,4,3,2,1,68,2,1,8,2,1,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,0
1203,53,2,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0
585,23,2,1243,1,6,3,1,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,1
888,35,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,0
735,48,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,0
748,26,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,1
68,35,1,664,1,1,3,3,2,1,79,3,1,6,1,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,0
1456,35,1,1199,1,18,4,1,3,1,80,3,2,0,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,0
490,38,2,362,1,1,1,1,3,0,43,3,1,6,1,2,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,0
445,55,2,1117,2,18,5,1,1,0,83,3,4,3,2,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,0
486,37,2,558,2,2,3,2,4,1,75,3,2,7,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,0
1338,30,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,1
616,51,2,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,0
325,31,1,798,1,7,2,1,3,0,48,2,3,4,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,0
424,57,2,210,2,29,3,2,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,0
500,32,2,646,1,9,4,1,1,0,92,3,2,6,4,1,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,0
830,41,2,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,0
416,38,1,1490,1,2,2,1,4,1,42,3,1,2,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,0
1170,27,1,591,1,2,3,3,4,1,87,3,1,6,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0
467,37,0,142,2,9,4,3,1,1,69,3,3,7,2,0,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,0
52,44,2,1488,2,1,5,2,2,0,75,3,2,7,1,0,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,0
15,29,2,1389,1,21,4,1,2,0,51,4,3,4,1,0,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,0
76,35,2,776,2,1,4,2,3,1,32,2,2,7,1,2,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,0
1233,30,2,793,1,16,1,1,2,1,33,3,1,6,4,1,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0
1161,38,2,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,0
834,34,2,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,0
741,42,2,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,0
969,48,2,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,0
526,39,2,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,0
201,49,0,1002,1,18,4,1,4,1,92,3,2,4,4,0,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,0
215,41,2,896,2,6,3,1,4,0,75,3,3,3,4,2,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,0
139,30,2,1240,0,9,3,0,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0
957,40,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0
1012,31,1,667,2,1,4,1,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,1
493,44,2,1112,0,1,4,1,1,0,50,2,2,1,3,2,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,0
657,29,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,0
1418,38,1,508,1,6,4,1,1,1,72,2,2,4,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,0
